Country Name,Country Code,Series Name,Series Code,year,value,unit
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2020,NA,% of population ages 25+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2021,92.51,% of population ages 25+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2022,NA,% of population ages 25+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2023,NA,% of population ages 25+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2024,NA,% of population ages 25+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2018,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2019,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2020,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2021,82.98,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2022,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2023,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2024,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2018,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2019,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2020,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2021,71.67,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2022,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2023,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2024,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2018,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2019,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2020,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2021,91.97,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2022,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2023,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2024,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2018,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2019,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2020,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2021,92.94,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2022,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2023,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2024,NA,% of population ages 15+
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2018,NA,% of population ages 15-24
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2019,NA,% of population ages 15-24
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2020,NA,% of population ages 15-24
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2021,74.27,% of population ages 15-24
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2022,NA,% of population ages 15-24
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2023,NA,% of population ages 15-24
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2024,NA,% of population ages 15-24
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
Malaysia,MYS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2018,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2019,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2020,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2021,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2022,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2023,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2024,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2018,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2019,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2020,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2021,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2022,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2023,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2024,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2018,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2019,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2020,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2021,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2022,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2023,NA,% of primary school age children
Malaysia,MYS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2024,NA,% of primary school age children
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2018,2.37416507539238,annual % growth
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2019,6.99860265659294,annual % growth
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2020,-3.71701359565768,annual % growth
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2021,0.705497631911612,annual % growth
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2022,NA,annual % growth
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2023,NA,annual % growth
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2024,NA,annual % growth
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2018,3395218398.83567,current US$
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2019,-733909768.168758,current US$
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2020,501411281.947517,current US$
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2021,1305491782.51089,current US$
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2022,NA,current US$
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2023,NA,current US$
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2024,NA,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2018,15002188580.1899,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2019,14022331278.8404,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2020,12845603667.6934,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2021,14104673433.5544,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2022,NA,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2023,NA,current US$
Malaysia,MYS,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2024,NA,current US$
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2018,15037,NA
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2019,21259,NA
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2020,21474,NA
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2021,20855,NA
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2022,19764,NA
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2023,18810,NA
Malaysia,MYS,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2024,NA,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2018,41801,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2019,50619,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2020,49822,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2021,49372,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2022,47433,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2023,48571,NA
Malaysia,MYS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,2024,NA,NA
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2018,45.227518847802,% of working-age population
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2019,44.8360877975172,% of working-age population
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2020,44.2708649510882,% of working-age population
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2021,43.5789018280947,% of working-age population
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2022,42.8965624836029,% of working-age population
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2023,42.3268043029121,% of working-age population
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,2024,41.8927658645277,% of working-age population
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2018,3400,NA
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2019,3200,NA
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2020,3100,NA
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2021,3000,NA
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2022,2900,NA
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2023,NA,NA
Malaysia,MYS,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,2024,NA,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2018,3700,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2019,3500,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2020,3300,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2021,3200,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2022,3100,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2023,NA,NA
Malaysia,MYS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2024,NA,NA
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2018,9.10098778725884,% of working-age population
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2019,9.38874110057873,% of working-age population
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2020,9.70208039682881,% of working-age population
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2021,9.99108976843659,% of working-age population
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2022,10.2680313372086,% of working-age population
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2023,10.6050195238823,% of working-age population
Malaysia,MYS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2024,10.9794517768264,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2018,36.1265310605432,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2019,35.4473466969385,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2020,34.5687845542594,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2021,33.5878120596581,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2022,32.6285311463943,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2023,31.7217847790298,% of working-age population
Malaysia,MYS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2024,30.9133140877013,% of working-age population
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018,26.0873535230558,% of land area
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2019,26.0873535230558,% of land area
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2020,26.0873535230558,% of land area
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2021,26.0873535230558,% of land area
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2022,26.0873535230558,% of land area
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2023,NA,% of land area
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,2024,NA,% of land area
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2018,85710,sq. km
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2019,85710,sq. km
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2020,85710,sq. km
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2021,85710,sq. km
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2022,NA,sq. km
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2023,NA,sq. km
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,2024,NA,sq. km
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2018,5.15692451289231,% of total agricultural land
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2019,5.15692451289231,% of total agricultural land
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2020,5.15692451289231,% of total agricultural land
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2021,5.15692451289231,% of total agricultural land
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2022,NA,% of total agricultural land
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2023,NA,% of total agricultural land
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2024,NA,% of total agricultural land
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2018,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2019,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2020,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2021,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2022,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2023,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2024,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2018,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2019,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2020,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2021,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2022,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2023,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2024,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2018,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2019,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2020,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2021,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2022,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2023,NA,hours per week
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2024,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2018,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2019,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2020,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2021,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2022,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2023,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2024,NA,hours per week
Malaysia,MYS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2018,NA,hours per week
