Country Name,Country Code,year,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.ZS,EG.CFT.ACCS.UR.ZS,EG.ELC.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,FX.OWN.TOTL.ZS,FX.OWN.TOTL.FE.ZS,FX.OWN.TOTL.MA.ZS,FX.OWN.TOTL.OL.ZS,FX.OWN.TOTL.40.ZS,FX.OWN.TOTL.PL.ZS,FX.OWN.TOTL.60.ZS,FX.OWN.TOTL.SO.ZS,FX.OWN.TOTL.YG.ZS,per_si_allsi.adq_pop_tot,per_allsp.adq_pop_tot,per_sa_allsa.adq_pop_tot,per_lm_alllm.adq_pop_tot,SE.PRM.TENR,SE.PRM.TENR.FE,SE.PRM.TENR.MA,NY.ADJ.NNTY.KD.ZG,NY.ADJ.SVNG.CD,NY.ADJ.AEDU.CD,SM.POP.ASYS.EO,SM.POP.ASYS.EA,SP.POP.DPND,SH.HIV.INCD,SH.HIV.INCD.TL,SP.POP.DPND.OL,SP.POP.DPND.YG,AG.LND.AGRI.ZS,AG.LND.AGRI.K2,AG.LND.IRIG.AG.ZS,SL.TLF.0714.WK.FE.TM,SL.TLF.0714.WK.MA.TM,SL.TLF.0714.WK.TM,SL.TLF.0714.SW.MA.TM,SL.TLF.0714.SW.FE.TM,SL.TLF.0714.SW.TM,SP.REG.BRTH.ZS,NY.GDP.COAL.RT.ZS,SP.DYN.CDRT.IN,EN.CLC.DRSK.XQ,SL.EMP.MPYR.MA.ZS,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.ZS
Greece,GRC,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,32687,58.9062492364379,NA,NA,37.3159509951963,21.5902982412416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,9.63388383440242,4.19775659147995,7.28426936574621
Greece,GRC,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1322145618589,NA,NA,38.0958704958986,21.0363440659603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,GIN,2018,0.2,0.9,2.1,45,21.4,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02102128011204,5.69014186271522,1.31471602795957,NA,NA,NA,NA,7.46820683985486,-1152627640.02182,247748978.670617,33045,1578,85.5693018365772,5700,8400,6.43144541996446,79.1378564166128,67.9785214878724,146220,NA,NA,NA,NA,NA,NA,NA,62,0,10.151,NA,2.6436788555432,2.86410643454985,2.73657303450886
Guinea,GIN,2019,0.1,0.9,2.1,42.2,17,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11258794312701,-1103748597.1018,243430986.442765,30409,1980,84.7162617278037,5400,7300,6.38550878881132,78.3307529389924,67.8754985349178,146300,NA,NA,NA,NA,NA,NA,NA,NA,0,9.945,NA,2.64783460389272,2.82061091448774,2.71934356593621
Guinea,GIN,2020,0.1,1,2.3,44.7,19.3,88.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.76492121780636,-1845345001.70121,307540353.484809,31566,3543,83.7865279487499,4900,6700,6.33023283431756,77.4562951144324,69.0973453524337,146350,NA,NA,NA,NA,NA,NA,NA,NA,0,9.919,NA,2.53042938420978,2.92213954238264,2.69251282902399
Guinea,GIN,2021,0.1,1,2.4,46.8,21.3,89.8,30.44,24.01,36.91,31.71,23.76,22.02,34.89,55.72,27.97,NA,NA,NA,NA,NA,NA,NA,0.134515502819468,-2315136539.95552,339954492.74312,26458,253,82.8185160092224,4600,6400,6.27302730401048,76.545488705212,69.6189744424548,146380,NA,NA,NA,NA,NA,NA,NA,NA,0,9.811,NA,2.51736096149305,2.95477521499492,2.69773792759049
Guinea,GIN,2022,0.1,1.1,2.6,47.7,21.3,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25242,53,81.8207431951781,4100,5800,6.23835010065047,75.5823930945276,69.977533371317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,2.49907873263693,2.96580058791343,2.69215175919405
Guinea,GIN,2023,NA,NA,NA,51.1,25.7,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34513,54,80.7795140106788,NA,NA,6.22073409031956,74.5587799203592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.125,NA,2.48406399622499,2.96737887676433,2.68411685538985
Guinea,GIN,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7147834280458,NA,NA,6.20935500027283,73.505428427773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,HTI,2018,1.3,4.1,6.6,44.4,1.8,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23088440578198,1162355809.17034,241250236.359661,40973,0,60.1712469523247,6400,8000,6.8854705280465,53.2857764242782,72.3875181422351,19950,NA,NA,NA,NA,NA,NA,NA,NA,0,7.927,NA,1.04211652676158,0.348892390243293,0.721581719833524
Haiti,HTI,2019,1.3,4.2,6.6,45.4,1.2,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04611800658131,1429333327.9833,216843316.383333,65684,5,59.4966700801278,6100,7700,6.97061311602081,52.5260569641069,64.9492017416546,17900,NA,NA,NA,NA,NA,NA,NA,NA,0,7.876,NA,1.03632535109513,0.346922993070796,0.718222134490132
Haiti,HTI,2020,1.3,4.3,6.7,46.3,NA,80.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.67039242009324,1708892626.42203,212477748.29087,80225,5,58.8189047336414,5400,7100,7.04236612292162,51.7765386107198,64.9492017416546,17900,NA,NA,NA,NA,NA,NA,NA,NA,0,8.284,NA,1.03164912283821,0.347206886356515,0.716089310526568
Haiti,HTI,2021,1.4,4.4,6.6,47.2,NA,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21807136446974,1673357788.42926,306471473.94594,135565,0,58.120882973509,4900,6600,7.09055074217339,51.0303322313356,65.1306240928882,17950,NA,NA,NA,NA,NA,NA,NA,NA,0,8.941,NA,1.03689527514589,0.352683415807744,0.71980022253089
Haiti,HTI,2022,1.4,4.5,6.6,49.3,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177978,0,57.4139171312685,4900,6600,7.14773153494362,50.2661855963248,65.1306240928882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.272,NA,1.02592678119028,0.349898314112549,0.719437457123256
Haiti,HTI,2023,NA,NA,NA,51.3,2.9,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228443,0,56.7161065708492,NA,NA,7.23739166630643,49.4787149045427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.817,NA,1.0069417237349,0.360522982716837,0.715170091192908
Haiti,HTI,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9912955357223,NA,NA,7.33973752512942,48.6515580105929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,2018,40.6,58.6,89.3,95.7,93.9,99.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9134198760822,494276028692.401,82359026084.9171,51802,11938,50.0307900245271,NA,NA,9.03074254846896,41.0000474760581,60.2435646561437,1791155.64,38.7893080022906,NA,NA,NA,NA,NA,NA,NA,1.16154280861105,6.67,NA,2.38731554179868,0.437631919171489,1.90787844412902
India,IND,2019,45.8,62.2,91.1,95.9,93.8,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78076800258005,470203539741.892,86372858748.975,65965,12202,49.3781313856783,NA,NA,9.2965077293909,40.0816236562874,60.2198133654425,1790449.469,39.9642159909513,NA,NA,NA,NA,NA,NA,NA,0.831651347921673,6.67,NA,2.54435794988334,0.44170568824162,2.02317729103366
India,IND,2020,51.6,66.8,92.5,96.5,95.2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.86231206889431,380055804913.128,81058157535.5952,69959,11217,48.725925362152,NA,NA,9.54352404153678,39.1824013206153,60.0458628611021,1785277.59,42.2658230981323,NA,NA,NA,NA,NA,NA,NA,0.699928572284321,7.214,NA,2.6770068486573,0.453929027214952,2.12565587948861
India,IND,2021,57.1,70.5,93.8,99.6,99.3,100,77.53,77.55,77.51,81.3,78.25,75.9,77.05,81.3,67.5,NA,NA,NA,NA,NA,NA,NA,10.4701344599399,481823752516.482,96307365993.7959,78360,13368,48.0405766189907,NA,NA,9.69042628572764,38.3501503332631,60.0459264291889,1785279.48,42.2657783530901,NA,NA,NA,NA,NA,NA,89.1,1.28029169863481,9.259,NA,2.6764307803389,0.455762012939918,2.1007948795498
India,IND,2022,62.5,74.5,94.8,99.2,99.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100389,15794,47.4637059570602,NA,66000,9.87859325809253,37.5851126989677,60.0459264291889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.576,NA,3.66426921545175,0.69144949639686,2.86722099586836
India,IND,2023,NA,NA,NA,99.5,99.2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142607,11926,47.0132181120622,NA,NA,10.1760245971185,36.8371935149437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.611,NA,4.46588629238928,0.503651496439463,3.36374617444882
India,IND,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5639973059355,NA,NA,10.4742211819038,36.0897761240317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iceland,ISL,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332054151305812,2629246526.3956,1864629356.25367,5,437,49.9243409587446,100,100,21.1709299261262,28.7534110326184,18.565903005058,18720,0.00267094017094017,NA,NA,NA,NA,NA,NA,NA,0,6.4,NA,1.6848968917319,0.827210604737194,1.2878982223109
Iceland,ISL,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69156633387134,3757670855.63547,1766370350.81122,5,365,49.6379021983175,100,100,21.3971787497354,28.2407234485821,18.565903005058,18720,0.00267094017094017,NA,NA,NA,NA,NA,NA,NA,0,6.3,NA,1.63924425698051,0.815991404214773,1.25819466637926
Iceland,ISL,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3554693481396,1649993133.42079,1511093939.04733,0,181,49.9071422727645,100,100,21.8330197169271,28.0741225558374,18.565903005058,18720,0.00267094017094017,NA,NA,NA,NA,NA,NA,NA,0,6.3,NA,1.65644995301803,0.763991646464964,1.24568911386536
Iceland,ISL,2021,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,2.61129979750918,1388625440.52911,1747944210.11073,7,306,50.3588236718681,100,100,22.3564503499439,28.0023733219242,18.565903005058,18720,0.00267094017094017,NA,NA,NA,NA,NA,NA,NA,0,6.3,NA,1.65430639941447,0.780825921750386,1.25432009063227
Iceland,ISL,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,981,50.351670582864,100,100,22.7194546449249,27.6322159379391,18.565903005058,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,7,NA,1.67660146083452,0.798505584699665,1.26917474418688
Iceland,ISL,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2850,50.1597614839303,NA,NA,23.0468824560131,27.1128790279172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,1.68654173764906,0.815022124730532,1.28408882523992
Iceland,ISL,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1686850729484,NA,NA,23.4934326020554,26.675252470893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,IDN,2018,66.2,78.9,91,98.5,96.8,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69382556116007,3.69382556116007,NA,94.37668,92.01633,96.60866,3.69179026484315,113643661493.251,33033533547.9116,3395,3196,48.5572855648717,27000,31000,9.43481281546814,39.1224727494036,29.6112561310964,639000,NA,NA,NA,NA,NA,NA,NA,71.9,1.07176983707974,7.562,NA,4.6605186150245,1.90735206802885,3.57422413863004
Indonesia,IDN,2019,70.8,82.1,92.5,98.9,97.5,99.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86238854392941,4.86238854392941,NA,NA,NA,NA,3.01417686574285,104488503076.273,35446533214.9267,4323,3343,48.3187310528364,25000,29000,9.61947648774002,38.6992545650964,29.6740059621234,641000,NA,NA,NA,NA,NA,NA,NA,NA,0.800234541340992,7.558,NA,4.57628027279917,1.89453081846061,3.51086842175218
Indonesia,IDN,2020,75.1,84.8,93.4,97,93.5,99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38944317032844,5.38944317032844,NA,NA,NA,NA,-2.74053526190919,89572127250.8241,33660668458.62,4940,3597,48.0216798448748,24000,27000,9.78113237612511,38.2405474687497,29.7737812506824,643000,NA,NA,NA,NA,NA,NA,NA,NA,0.671878728243518,8.843,NA,4.47370651551509,1.79321822246964,3.40775999148544
Indonesia,IDN,2021,78.9,87.2,94.5,99.2,98.2,99.9,51.76,52.3,51.18,50.95,46.93,40.49,54.97,61.89,54.64,NA,5.29699078749592,5.29699078749592,NA,NA,NA,NA,5.36687421564687,124414978770.593,37713203479.9985,5872,3116,47.6279810142978,23000,26000,9.87189859305212,37.7560824212457,29.571110536591,646000,NA,NA,NA,NA,NA,NA,NA,77,1.22270966877205,10.042,NA,4.23527400303657,1.69661172938674,3.2221662607199
Indonesia,IDN,2022,82.3,89.1,95.3,100,98.2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.37505195825019,9.37505195825019,NA,NA,NA,NA,NA,NA,NA,10017,2889,47.2726576874372,21000,24000,10.0508673607854,37.2217903266518,29.7950120320648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.492,NA,4.08686552357757,1.7474011160729,3.16417410306036
Indonesia,IDN,2023,NA,NA,NA,99.4,98.6,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13311,3793,47.0224568841154,NA,NA,10.362938068806,36.6595188153093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.531,NA,4.38129343907976,1.82607057681449,3.37398955836091
Indonesia,IDN,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8135550051726,NA,NA,10.7006546661457,36.1129003390269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,2018,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.26568,NA,NA,NA,NA,10722180356.5696,22,0,40.4021598941078,NA,NA,24.144043429983,16.2581164641248,4.76190476190476,50,NA,NA,NA,NA,NA,NA,NA,NA,0,6.4,NA,4.05832927009037,1.0296066285437,2.53864203259826
"Hong Kong SAR, China",HKG,2019,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10791878271.0894,222,0,41.7143206606678,NA,NA,25.4413059333564,16.2730147273114,4.76190476190476,50,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,NA,4.18077254662826,1.15334543239852,2.64552896717283
"Hong Kong SAR, China",HKG,2020,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10329520263.6098,487,0,43.0664684402752,NA,NA,26.9326403824183,16.1338280578569,3.80952380952381,40,NA,NA,NA,NA,NA,NA,NA,NA,0,6.8,NA,4.14048590386119,1.23716349581657,2.65466469282414
"Hong Kong SAR, China",HKG,2021,NA,NA,NA,100,100,100,97.8,98.19,97.33,98.87,96.46,96.14,98.69,98.14,88.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,11192311454.2713,816,0,44.5870119180782,NA,NA,28.5630138763059,16.0239980417723,3.80952380952381,40,NA,NA,NA,NA,NA,NA,NA,NA,0,6.9,NA,3.44050871309178,1.04511800931505,2.21089765757387
"Hong Kong SAR, China",HKG,2022,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985,0,46.1893957002668,NA,NA,30.2384291836748,15.9509665165921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,3.44887012104039,1.09969658231552,2.24746476088246
"Hong Kong SAR, China",HKG,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,0,47.8071542342089,NA,NA,31.9932342251397,15.8139200090692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,3.57157838265066,1.03266472673952,2.27518216610264
"Hong Kong SAR, China",HKG,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6445293559126,NA,NA,33.920149276588504,15.7243800793241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,IRL,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87280552603251,44735454168.2522,12406015508.2274,59,7159,53.0287560298933,NA,NA,21.3530080731835,31.6757479567097,65.5537813906227,45160,NA,NA,NA,NA,NA,NA,NA,NA,0,6.4,NA,5.73771161180208,2.03816603563614,4.03975423561816
Ireland,IRL,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32160450617963,50708024634.6928,12343974682.7625,90,7853,53.0371687022091,NA,NA,21.798268341024,31.2389003611851,65.6699085498621,45240,NA,NA,NA,NA,NA,NA,NA,NA,0,6.2,NA,5.64333546108955,2.04299689356877,3.9857236537986
Ireland,IRL,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.30890885155245,45386337246.2256,12758455763.7722,94,7393,53.0535571712698,NA,NA,22.2878772740152,30.7656798972546,65.495717811003,45120,NA,NA,NA,NA,NA,NA,NA,NA,0,6.4,NA,5.67719465403137,2.03530432188665,4.0069708422738
Ireland,IRL,2021,100,100,100,100,100,100,99.66,99.53,99.8,99.61,99.29,100,99.91,99.62,100,NA,NA,NA,NA,NA,NA,NA,17.667902525813,76960863662.1156,15226469271.0911,141,6904,53.0448235155306,NA,NA,22.7326358963056,30.312187619225,62.9554362026419,43370,NA,NA,NA,NA,NA,NA,NA,NA,0,6.7,NA,5.40098822035746,1.9599375477527201,3.80562531244914
Ireland,IRL,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,15108,52.9466406867294,NA,NA,23.1896759383277,29.7569647484018,63.115111046596,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,6.7,NA,5.64550200459121,2.07702234828688,3.98185742211064
Ireland,IRL,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,22250,52.8088076099224,NA,NA,23.7491074924569,29.0597001174655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,5.4153969377224,2.03069248735644,3.82836874836806
Ireland,IRL,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5496400511499,NA,NA,24.2433135141725,28.3063265369773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39672680247267,62564894588.293,20444293938.9853,683,35569,66.4016568980219,NA,NA,19.4711556474056,46.9305012506163,29.6349353049908,6413,34.0714174333385,NA,NA,NA,NA,NA,NA,NA,0,5,NA,5.20746301940088,1.38280491169146,3.39202743257962
Israel,ISR,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93558103523412,69581259781.0705,22230544957.8554,690,38479,66.6943447277344,NA,NA,19.8124532127233,46.8818915150111,29.5009242144177,6384,33.5996240601504,NA,NA,NA,NA,NA,NA,NA,0,5.1,NA,4.99617101058914,1.3409454939655,3.26067721797117
Israel,ISR,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.82595672051443,76957692601.1857,22752468918.832,663,32518,66.9096172948003,NA,NA,20.1174168793692,46.7922004154311,29.8706099815157,6464,33.4003712871287,NA,NA,NA,NA,NA,NA,NA,0,5.3,NA,4.78340208469737,1.25242146411885,3.0952843130147
Israel,ISR,2021,100,100,100,100,100,100,92.93,91.93,93.97,98.6,89.02,62.76,95.52,94.27,71.05,NA,NA,NA,NA,NA,NA,NA,8.75356034541454,92399010033.541,26726547893.8104,807,27083,67.0610227135178,NA,NA,20.3780790923791,46.6829436211387,29.7365988909427,6435,31.2975912975913,NA,NA,NA,NA,NA,NA,NA,0,5.4,NA,4.71967400925133,1.30888438116472,3.08190141818754
Israel,ISR,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,25166,66.9632261676725,NA,NA,20.5415495129112,46.4216766547613,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,5.4,NA,5.68048504894418,1.57296123716052,3.70662872455442
Israel,ISR,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1232,25464,66.7509366513991,NA,NA,20.7033101139389,46.0476265374602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,5.72258722362584,1.60471372350192,3.72841138342356
Israel,ISR,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5610464169687,NA,NA,20.9078999772061,45.6531464397626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,JPN,2018,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369501111348086,356813537054.256,138896999884.292,114,29040,69.0229537254226,NA,NA,47.9099218851132,21.1130318403094,13.0205761316872,47460,NA,NA,NA,NA,NA,NA,NA,NA,4.06308319759457e-4,11,NA,2.86839331436896,0.753692053174077,1.93808962578635
Japan,JPN,2019,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.375132881788375,353047402930.168,141020141028.14,111,29123,69.4781102585107,NA,NA,48.5194993042234,20.9586109542873,12.9355281207133,47150,NA,NA,NA,NA,NA,NA,NA,NA,2.35295367441627e-4,11.2,NA,2.71921739423703,0.697389793232318,1.82361400957731
Japan,JPN,2020,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.36680915590031,247272983451.681,138356316487.415,121,23765,69.8915691054857,NA,NA,49.1295400037183,20.7620291017674,12.8449931412894,46820,NA,NA,NA,NA,NA,NA,NA,NA,1.95156966489782e-4,11.1,NA,2.62131504110379,0.70315348030935,1.77227262719918
Japan,JPN,2021,100,100,100,100,100,100,98.49,98.84,98.12,99.46,98.47,94.1,98.5,99.22,90.23,NA,NA,NA,NA,NA,NA,NA,-1.25703914065973,182142111391.38,135877190270.206,134,16709,70.2569936325802,NA,NA,49.7439803746351,20.5130132579451,12.7818930041152,46590,NA,NA,NA,NA,NA,NA,NA,NA,3.57494585802386e-4,11.7,NA,2.51928706640721,0.680671178767173,1.70112555556418
Japan,JPN,2022,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,12473,70.2463331657833,NA,NA,50.0569286100223,20.189404555761,12.716049382716,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,12.9,NA,2.43186335114745,0.685882500362414,1.65051450873219
Japan,JPN,2023,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,23916,70.1001399306642,NA,NA,50.2846808708749,19.8154590597892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,2.38889277339928,0.690260239067896,1.62347281183492
Japan,JPN,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1168403833763,NA,NA,50.6621062088228,19.4547341745535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan,JOR,2018,99.5,99.9,99.9,99.9,98.9,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.95397,80.26483,81.6262,NA,2219964105.33089,1159955478.41342,4119,52536,59.6400832936228,100,100,5.82458748767678,53.8154958059461,11.5093489524668,10218,8.25993345077315,NA,NA,NA,NA,NA,NA,98,0,3.051,NA,4.12048742620987,0.915767373847122,3.59059329932417
